name,trace_id,batch_id,status,latency,total_tokens,prompt_tokens,completion_tokens,total_cost,prompt_cost,completion_cost,parameters,processor,model
803d_dp,803d2635,phi4_da0a_dp,success,34.49,11361,9025,2336,0.0,0.0,0.0,F,dp,phi4
bb00_dp,bb0045ef,phi4_da0a_dp,failure,47.23,15818,12749,3069,0.0,0.0,0.0,F,dp,phi4
b57e_dp,b57ecccf,phi4_da0a_dp,failure,69.41,17963,13333,4630,0.0,0.0,0.0,F,dp,phi4
1728_dp,1728277d,phi4_da0a_dp,success,34.67,11309,8967,2342,0.0,0.0,0.0,F,dp,phi4
fb53_dp,fb5317d5,phi4_da0a_dp,success,32.06,11467,9318,2149,0.0,0.0,0.0,F,dp,phi4
30c5_dp,30c53cfd,phi4_da0a_dp,success,36.49,12918,10479,2439,0.0,0.0,0.0,F,dp,phi4
27bf_dp,27bf65de,phi4_da0a_dp,success,63.26,16860,12545,4315,0.0,0.0,0.0,F,dp,phi4
49f5_dp,49f5dc63,phi4_da0a_dp,success,37.26,12183,9675,2508,0.0,0.0,0.0,F,dp,phi4
ce44_dp,ce44a697,phi4_da0a_dp,success,37.92,13179,10675,2504,0.0,0.0,0.0,F,dp,phi4
114a_dp,114a3cab,phi4_da0a_dp,failure,51.57,18039,14624,3415,0.0,0.0,0.0,F,dp,phi4
fd74_dp,fd74d669,phi4_da0a_dp,success,35.53,11413,9001,2412,0.0,0.0,0.0,F,dp,phi4
138b_dp,138b5c3c,phi4_da0a_dp,failure,57.81,16951,13107,3844,0.0,0.0,0.0,F,dp,phi4
049d_dp,049dfc1b,phi4_da0a_dp,failure,51.39,17441,14086,3355,0.0,0.0,0.0,F,dp,phi4
1a7d_dp,1a7de615,phi4_da0a_dp,success,40.12,12014,9280,2734,0.0,0.0,0.0,F,dp,phi4
27b2_sg,27b28cf9,phi4_6886_sg,failure,154.62,17097,11046,6051,0.0,0.0,0.0,F,sg,phi4
98f7_sg,98f72762,phi4_6886_sg,failure,93.55,20328,14162,6166,0.0,0.0,0.0,F,sg,phi4
5e02_sg,5e0277ad,phi4_6886_sg,failure,85.47,16082,11048,5034,0.0,0.0,0.0,F,sg,phi4
f240_sg,f2404e3c,phi4_6886_sg,failure,79.66,17342,12411,4931,0.0,0.0,0.0,F,sg,phi4
3ab5_sg,3ab5a23d,phi4_6886_sg,failure,111.19,16759,11017,5742,0.0,0.0,0.0,F,sg,phi4
574d_sg,574d643a,phi4_6886_sg,failure,93.09,16378,11048,5330,0.0,0.0,0.0,F,sg,phi4
